record_id,human_gene,donor_species,donor_sci_name,condition,chromosome,sequence_similarity,expression_correlation,protein_interaction_degree,go_term_overlap,conservation_score,disease_gene_association_score,synteny_score,regulatory_region_similarity,num_shared_go_terms,species_regen_score,known_therapy_target,in_clinical_trial,primary_pathway,target_label
GB-MUS-ZEB-3456,AGRN,zebrafish,Danio rerio,muscular_dystrophy,18,0.7946,0.2541,3,0.3297,0.662,0.1327,0.1701,0.2857,2,0.88,0,0,FoxO signaling,0
GB-RET-MOU-4940,RDH12,mouse,Mus musculus,retinal_degeneration,21,0.7909,0.1412,2,0.465,0.6055,0.0514,0.6333,0.0615,0,0.85,0,0,Apoptosis,0
GB-HEA-OCT-9223,MYL3,octopus,Octopus vulgaris,heart_disease,X,0.4757,0.2027,5,0.4937,0.4265,0.0614,0.7776,0.4436,3,0.85,0,0,TGF-beta,0
GB-DIA-SAL-17707,LEP,salamander,Pleurodeles waltl,diabetes,1,0.6835,0.2766,3,0.2003,0.5616,0.0791,0.4784,0.0815,0,0.9,0,0,FoxO signaling,0
GB-DEA-HOR-14916,TMPRSS3,horse,Equus caballus,deafness,15,0.8639,0.3948,2,0.384,0.7158,0.1507,0.3765,0.3678,2,0.8,0,0,Wnt signaling,0
GB-HEA-PIG-7099,MYL2,pig,Sus scrofa,heart_disease,6,0.9627,0.222,5,0.3258,0.7509,0.5091,0.3081,0.2512,3,0.84,0,0,Hedgehog,0
GB-HEA-AXO-8080,TNNT2,axolotl,Ambystoma mexicanum,heart_disease,13,0.8198,0.3261,5,0.0289,0.6748,0.0966,0.6137,0.1463,0,0.95,0,0,TGF-beta,1
GB-DIA-PIG-16462,LEP,pig,Sus scrofa,diabetes,7,0.9397,0.3016,3,0.2125,0.7706,0.1861,0.4414,0.2679,0,0.84,0,0,Hippo signaling,0
GB-DIA-BAB-17078,HNF4A,baboon,Papio anubis,diabetes,14,0.9734,0.1804,3,0.1318,0.7738,0.2034,0.464,0.0839,1,0.94,0,0,cAMP signaling,0
GB-HEA-OCT-9312,TNNI3,octopus,Octopus vulgaris,heart_disease,5,0.4891,0.3766,2,0.1809,0.4183,0.6822,0.2773,0.053,0,0.85,0,0,Apoptosis,0
GB-RET-GEC-6172,RDH12,gecko,Gekko gecko,retinal_degeneration,2,0.7842,0.3997,2,0.354,0.5821,0.2747,0.4854,0.6304,2,0.82,0,0,Autophagy,0
GB-MUS-SAL-3631,FKTN,salamander,Pleurodeles waltl,muscular_dystrophy,15,0.669,0.2001,4,0.3218,0.5105,0.2822,0.3186,0.2427,3,0.9,0,0,Notch signaling,0
GB-RET-GEC-6272,ROM1,gecko,Gekko gecko,retinal_degeneration,4,0.741,0.2344,3,0.345,0.6173,0.5714,0.1642,0.441,1,0.82,0,0,Hedgehog,0
GB-SPI-SHE-0392,MAG,sheep,Ovis aries,spinal_cord_injury,18,0.895,0.223,6,0.104,0.7269,0.4852,0.1923,0.5754,2,0.82,0,0,DNA repair,0
GB-MUS-HOR-3191,CAPN3,horse,Equus caballus,muscular_dystrophy,17,0.9156,0.1635,2,0.1841,0.7947,0.1004,0.4084,0.2084,3,0.8,0,0,Autophagy,0
GB-SPI-PIG-0016,NGF,pig,Sus scrofa,spinal_cord_injury,X,0.8364,0.3166,9,0.1057,0.6057,0.1584,0.1386,0.0462,0,0.84,0,0,Wnt signaling,0
GB-DIA-PLA-18314,TCF7L2,planaria,Schmidtea mediterranea,diabetes,1,0.4891,0.2952,6,0.1684,0.374,0.0604,0.2105,0.1292,3,0.99,0,0,Calcium signaling,0
GB-DIA-OCT-18577,LEPR,octopus,Octopus vulgaris,diabetes,14,0.541,0.2925,3,0.2991,0.4458,0.4987,0.3555,0.5165,1,0.85,0,0,MAPK signaling,0
GB-HEA-SHE-7394,TPM1,sheep,Ovis aries,heart_disease,19,0.9604,0.8291,15,0.863,0.8124,0.3267,0.9564,0.6821,5,0.82,0,0,cAMP signaling,1
GB-SPI-BAB-0593,IL6,baboon,Papio anubis,spinal_cord_injury,8,0.99,0.1522,4,0.6215,0.7753,0.5244,0.2823,0.48,3,0.94,0,0,Notch signaling,0
GB-RET-PIG-4719,GUCY2D,pig,Sus scrofa,retinal_degeneration,X,0.8837,0.3582,4,0.0579,0.6854,0.1393,0.2565,0.1802,0,0.84,0,0,cAMP signaling,0
GB-RET-ZEB-5827,PRPH2,zebrafish,Danio rerio,retinal_degeneration,21,0.7499,0.317,7,0.3542,0.5958,0.0533,0.2696,0.3939,2,0.88,0,0,MAPK signaling,0
GB-PAR-SAL-10749,FBXO7,salamander,Pleurodeles waltl,parkinsons,5,0.6867,0.0855,2,0.4319,0.5598,0.2221,0.608,0.3142,1,0.9,0,0,mTOR,0
GB-RET-PIG-4798,RDH12,pig,Sus scrofa,retinal_degeneration,20,0.9399,0.4307,3,0.3894,0.7673,0.484,0.1453,0.3547,3,0.84,0,0,Hedgehog,0
GB-PAR-SAL-10634,GIGYF2,salamander,Pleurodeles waltl,parkinsons,13,0.6498,0.0932,9,0.1563,0.5735,0.493,0.4931,0.4392,1,0.9,0,0,Notch signaling,0
GB-RET-PIG-4795,CRX,pig,Sus scrofa,retinal_degeneration,10,0.951,0.3724,4,0.4076,0.7012,0.1499,0.3189,0.3674,1,0.84,0,0,Notch signaling,0
GB-PAR-PLA-11234,VPS35,planaria,Schmidtea mediterranea,parkinsons,15,0.4056,0.1264,4,0.2294,0.3838,0.3072,0.1809,0.4886,3,0.99,0,0,Autophagy,0
GB-HEA-NAK-8656,SCN5A,naked_mole_rat,Heterocephalus glaber,heart_disease,22,0.8084,0.2285,17,0.6874,0.6973,0.4144,0.5568,0.0229,3,0.78,0,0,JAK-STAT,0
GB-SPI-PIG-0163,KLF4,pig,Sus scrofa,spinal_cord_injury,8,0.7832,0.3332,1,0.2984,0.6129,0.5857,0.2796,0.1263,0,0.84,0,0,Autophagy,0
GB-SPI-BAB-0671,NOGO,baboon,Papio anubis,spinal_cord_injury,22,0.99,0.4104,2,0.4477,0.7688,0.3519,0.4094,0.1849,3,0.94,0,0,Notch signaling,1
GB-DEA-MOU-14308,ACTG1,mouse,Mus musculus,deafness,17,0.9367,0.2758,3,0.2904,0.701,0.1668,0.1429,0.4372,1,0.85,0,0,Notch signaling,0
GB-DIA-TAR-18531,IRS1,tardigrade,Ramazzottius varieornatus,diabetes,7,0.4749,0.1023,5,0.3924,0.3158,0.2419,0.1879,0.2857,1,0.91,0,0,PI3K-Akt,0
GB-DEA-TAR-16052,LHFPL5,tardigrade,Ramazzottius varieornatus,deafness,21,0.4533,0.2766,10,0.0955,0.3674,0.3112,0.211,0.4978,1,0.91,0,0,MAPK signaling,0
GB-DEA-HOR-14828,GJB6,horse,Equus caballus,deafness,13,0.8582,0.2343,3,0.1606,0.7574,0.1333,0.2303,0.0276,2,0.8,0,0,mTOR,0
GB-RET-HOR-5542,ABCA4,horse,Equus caballus,retinal_degeneration,4,0.9414,0.3825,5,0.2316,0.7978,0.3353,0.0809,0.6478,0,0.8,0,0,Hippo signaling,0
GB-HEA-AXO-7993,ACTC1,axolotl,Ambystoma mexicanum,heart_disease,22,0.8522,0.2634,2,0.1662,0.6881,0.6282,0.3934,0.7695,2,0.95,0,0,Notch signaling,0
GB-PAR-GEC-10900,TMEM230,gecko,Gekko gecko,parkinsons,20,0.7029,0.197,2,0.1089,0.4916,0.1357,0.3086,0.1588,2,0.82,0,0,Glycolysis,0
GB-HEA-HOR-7758,TNNT2,horse,Equus caballus,heart_disease,3,0.6798,0.131,2,0.2331,0.539,0.4356,0.3461,0.3576,1,0.8,0,0,MAPK signaling,0
GB-RET-PIG-4837,ABCA4,pig,Sus scrofa,retinal_degeneration,14,0.9829,0.4688,1,0.3937,0.7471,0.2443,0.1967,0.3407,3,0.84,0,0,Oxidative phosphorylation,0
GB-RET-PLA-6548,ROM1,planaria,Schmidtea mediterranea,retinal_degeneration,5,0.3828,0.2424,10,0.4437,0.3032,0.1433,0.2905,0.3534,1,0.99,0,0,Glycolysis,0
GB-MUS-TAR-4481,DOK7,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,3,0.4501,0.303,3,0.2738,0.3573,0.2458,0.2934,0.3301,1,0.91,0,0,cAMP signaling,0
GB-MUS-SAL-3716,LAMA2,salamander,Pleurodeles waltl,muscular_dystrophy,18,0.6771,0.3892,2,0.3981,0.5412,0.3311,0.2011,0.0693,0,0.9,0,0,JAK-STAT,1
GB-PAR-GEC-10837,VPS35,gecko,Gekko gecko,parkinsons,2,0.5969,0.2075,3,0.0927,0.5456,0.4468,0.6372,0.4396,3,0.82,0,0,Notch signaling,0
GB-RET-GEC-6140,LRAT,gecko,Gekko gecko,retinal_degeneration,2,0.7522,0.9701,19,0.7428,0.584,0.7268,0.9172,0.8316,3,0.82,0,0,PI3K-Akt,1
GB-PAR-BAB-9956,SNCA,baboon,Papio anubis,parkinsons,4,0.99,0.421,3,0.6739,0.785,0.2078,0.5459,0.7972,1,0.94,0,0,Hippo signaling,0
GB-SPI-GEC-1549,NGF,gecko,Gekko gecko,spinal_cord_injury,17,0.6119,0.1092,1,0.4821,0.5402,0.2617,0.1291,0.1971,2,0.82,0,0,Hippo signaling,0
GB-DEA-HOR-14818,MYO7A,horse,Equus caballus,deafness,17,0.9683,0.2352,4,0.0838,0.7565,0.0728,0.5228,0.095,1,0.8,0,0,Apoptosis,0
GB-SPI-HOR-0767,TNF,horse,Equus caballus,spinal_cord_injury,15,0.7871,0.3912,2,0.2918,0.6225,0.0758,0.0828,0.0437,0,0.8,0,0,FoxO signaling,0
GB-RET-AXO-5693,NRL,axolotl,Ambystoma mexicanum,retinal_degeneration,15,0.7022,0.2585,2,0.2904,0.5522,0.3581,0.0292,0.2342,2,0.95,0,0,TGF-beta,0
GB-PAR-MOU-9700,GBA,mouse,Mus musculus,parkinsons,9,0.9693,0.1287,2,0.5555,0.7568,0.3605,0.3653,0.0533,3,0.85,0,0,Hedgehog,0
GB-DIA-OCT-18640,HNF1A,octopus,Octopus vulgaris,diabetes,X,0.4564,0.2557,10,0.1968,0.3008,0.0988,0.4232,0.4056,0,0.85,0,0,PI3K-Akt,0
GB-MUS-OCT-4517,DOK7,octopus,Octopus vulgaris,muscular_dystrophy,9,0.481,0.2963,2,0.271,0.3499,0.6687,0.2182,0.1794,2,0.85,0,0,MAPK signaling,1
GB-ALS-BAB-12411,SETX,baboon,Papio anubis,als,20,0.99,0.4465,4,0.1564,0.8137,0.2098,0.1326,0.2058,3,0.94,0,0,Notch signaling,0
GB-DIA-GEC-17883,HNF4A,gecko,Gekko gecko,diabetes,2,0.593,0.2869,4,0.4515,0.4648,0.05,0.7276,0.2506,0,0.82,0,0,Notch signaling,0
GB-DIA-SHE-16867,TCF7L2,sheep,Ovis aries,diabetes,X,0.8224,0.1199,2,0.0709,0.6679,0.3858,0.2358,0.1597,2,0.82,0,0,Calcium signaling,0
GB-MUS-AXO-3292,LAMA2,axolotl,Ambystoma mexicanum,muscular_dystrophy,2,0.6862,0.2797,3,0.2553,0.5308,0.1969,0.0939,0.4411,2,0.95,0,0,Glycolysis,0
GB-HEA-TAR-9011,RYR2,tardigrade,Ramazzottius varieornatus,heart_disease,2,0.3573,0.2695,2,0.2501,0.2837,0.308,0.832,0.384,3,0.91,0,0,mTOR,0
GB-SPI-SAL-1403,NOGO,salamander,Pleurodeles waltl,spinal_cord_injury,X,0.7967,0.1714,3,0.1637,0.551,0.2603,0.4466,0.1716,2,0.9,0,0,Notch signaling,0
GB-SPI-SAL-1382,BDNF,salamander,Pleurodeles waltl,spinal_cord_injury,X,0.8509,0.4045,3,0.2346,0.6654,0.1672,0.6702,0.5588,2,0.9,0,0,Glycolysis,0
GB-PAR-AXO-10340,DNAJC13,axolotl,Ambystoma mexicanum,parkinsons,16,0.6927,0.414,1,0.5719,0.6576,0.0273,0.6823,0.3035,2,0.95,0,0,cAMP signaling,0
GB-SPI-NAK-1638,CNTF,naked_mole_rat,Heterocephalus glaber,spinal_cord_injury,9,0.8415,0.413,4,0.4028,0.721,0.2607,0.3799,0.1318,2,0.78,0,0,cAMP signaling,1
GB-DEA-PIG-14083,MYO15A,pig,Sus scrofa,deafness,14,0.8479,0.0882,2,0.4547,0.6353,0.3872,0.1743,0.1507,3,0.84,0,0,MAPK signaling,0
GB-HEA-NAK-8800,TNNT2,naked_mole_rat,Heterocephalus glaber,heart_disease,4,0.7547,0.0805,9,0.236,0.6267,0.1711,0.5377,0.3993,3,0.78,0,0,Oxidative phosphorylation,0
GB-RET-NAK-6406,CRX,naked_mole_rat,Heterocephalus glaber,retinal_degeneration,13,0.7286,0.2275,4,0.1989,0.5728,0.1232,0.5469,0.1337,3,0.78,0,0,Hedgehog,0
GB-HEA-TAR-9074,TPM1,tardigrade,Ramazzottius varieornatus,heart_disease,2,0.3693,0.143,10,0.3513,0.2767,0.2141,0.1194,0.504,2,0.91,0,0,Notch signaling,0
GB-RET-HOR-5448,RPGRIP1,horse,Equus caballus,retinal_degeneration,1,0.8744,0.0911,1,0.2846,0.6814,0.2448,0.5446,0.276,3,0.8,0,0,cAMP signaling,0
GB-ALS-SHE-12168,NEK1,sheep,Ovis aries,als,19,0.7901,0.2335,11,0.0949,0.6709,0.0168,0.2275,0.4757,0,0.82,0,0,Oxidative phosphorylation,1
GB-RET-SHE-5078,ROM1,sheep,Ovis aries,retinal_degeneration,18,0.8225,0.3898,1,0.5194,0.6487,0.2862,0.3238,0.2693,3,0.82,0,0,PI3K-Akt,0
GB-ALS-PLA-13564,SETX,planaria,Schmidtea mediterranea,als,9,0.5831,0.304,3,0.4918,0.5052,0.103,0.386,0.2518,0,0.99,0,0,Hedgehog,0
GB-MUS-GEC-3850,SGCA,gecko,Gekko gecko,muscular_dystrophy,16,0.6431,0.1065,3,0.487,0.5854,0.2108,0.1477,0.7326,1,0.82,0,0,cAMP signaling,0
GB-RET-PLA-6488,RPGR,planaria,Schmidtea mediterranea,retinal_degeneration,6,0.4863,0.4121,7,0.3463,0.4204,0.3071,0.457,0.5035,3,0.99,0,0,JAK-STAT,0
GB-PAR-HOR-10145,ATP13A2,horse,Equus caballus,parkinsons,1,0.7911,0.2151,2,0.1848,0.6421,0.2603,0.1346,0.639,2,0.8,0,0,Wnt signaling,1
GB-ALS-TAR-13828,TUBA4A,tardigrade,Ramazzottius varieornatus,als,22,0.5625,0.3434,10,0.1813,0.4491,0.3345,0.225,0.2615,1,0.91,0,0,cAMP signaling,0
GB-HEA-PIG-7154,LMNA,pig,Sus scrofa,heart_disease,9,0.9239,0.2747,4,0.2508,0.8199,0.4338,0.4106,0.1165,2,0.84,0,0,FoxO signaling,0
GB-DIA-HOR-17224,ADIPOQ,horse,Equus caballus,diabetes,X,0.9502,0.2785,7,0.3997,0.7794,0.217,0.5406,0.2005,3,0.8,0,0,TGF-beta,0
GB-RET-PLA-6610,RDH12,planaria,Schmidtea mediterranea,retinal_degeneration,18,0.4614,0.2711,4,0.243,0.4125,0.232,0.7599,0.2541,0,0.99,0,0,Autophagy,0
GB-RET-SHE-5179,CNGA3,sheep,Ovis aries,retinal_degeneration,7,0.843,0.306,6,0.1503,0.7128,0.1156,0.2657,0.3174,0,0.82,0,0,TGF-beta,0
GB-ALS-BAB-12330,NEK1,baboon,Papio anubis,als,22,0.99,0.3032,4,0.3403,0.8176,0.3336,0.0995,0.0351,2,0.94,0,0,Calcium signaling,1
GB-DIA-NAK-18166,HNF1A,naked_mole_rat,Heterocephalus glaber,diabetes,3,0.9074,0.3333,5,0.3005,0.6717,0.26,0.6664,0.5139,0,0.78,0,0,Hippo signaling,0
GB-MUS-PIG-2494,AGRN,pig,Sus scrofa,muscular_dystrophy,18,0.9021,0.2487,3,0.1397,0.6965,0.2137,0.1366,0.1837,3,0.84,0,0,DNA repair,1
GB-SPI-HOR-0845,IL6,horse,Equus caballus,spinal_cord_injury,18,0.7464,0.2122,3,0.3748,0.6081,0.2498,0.2484,0.6267,0,0.8,0,0,PI3K-Akt,0
GB-HEA-NAK-8734,MYBPC3,naked_mole_rat,Heterocephalus glaber,heart_disease,22,0.8205,0.2399,3,0.3311,0.6951,0.1541,0.4629,0.2385,1,0.78,0,0,Apoptosis,0
GB-ALS-MOU-11916,C9ORF72,mouse,Mus musculus,als,22,0.974,0.3795,4,0.521,0.7966,0.4893,0.4045,0.4406,1,0.85,0,0,Apoptosis,1
GB-ALS-PIG-11871,VCP,pig,Sus scrofa,als,3,0.8714,0.2761,4,0.0666,0.7138,0.0607,0.488,0.1924,3,0.84,0,0,JAK-STAT,0
GB-ALS-BAB-12415,FUS,baboon,Papio anubis,als,4,0.99,0.4115,3,0.6041,0.761,0.4806,0.0573,0.174,0,0.94,0,0,Wnt signaling,0
GB-HEA-AXO-7967,MYBPC3,axolotl,Ambystoma mexicanum,heart_disease,1,0.8066,0.4628,9,0.2843,0.6344,0.4303,0.3592,0.6153,3,0.95,0,0,Glycolysis,0
GB-HEA-MOU-7340,LMNA,mouse,Mus musculus,heart_disease,Y,0.834,0.1961,6,0.3127,0.7044,0.3092,0.2596,0.5332,0,0.85,0,0,JAK-STAT,0
GB-ALS-OCT-13891,CHCHD10,octopus,Octopus vulgaris,als,9,0.523,0.2762,6,0.6801,0.4197,0.3476,0.5,0.1901,1,0.85,0,0,mTOR,0
GB-HEA-PIG-7137,MYL2,pig,Sus scrofa,heart_disease,2,0.9272,0.3371,4,0.5028,0.7874,0.1459,0.1632,0.3957,0,0.84,0,0,Glycolysis,0
GB-MUS-BAB-2964,TRIM32,baboon,Papio anubis,muscular_dystrophy,19,0.8847,0.2361,5,0.2948,0.6856,0.0185,0.385,0.2619,2,0.94,0,0,Oxidative phosphorylation,0
GB-DEA-NAK-15751,LHFPL5,naked_mole_rat,Heterocephalus glaber,deafness,13,0.7682,0.2812,6,0.1815,0.6268,0.1691,0.3047,0.316,3,0.78,0,0,NF-kB,1
GB-DEA-SAL-15476,ESPN,salamander,Pleurodeles waltl,deafness,5,0.6623,0.3074,1,0.2783,0.6168,0.1458,0.3096,0.3301,2,0.9,0,0,cAMP signaling,0
GB-RET-ZEB-5772,CRX,zebrafish,Danio rerio,retinal_degeneration,2,0.7611,0.7209,17,0.7365,0.6096,0.5042,0.7565,0.4905,3,0.88,0,0,TGF-beta,1
GB-MUS-MOU-2530,SGCG,mouse,Mus musculus,muscular_dystrophy,5,0.9387,0.7753,20,0.6665,0.7595,0.4551,0.6441,0.6192,5,0.85,0,0,Wnt signaling,1
GB-PAR-NAK-11138,CHCHD2,naked_mole_rat,Heterocephalus glaber,parkinsons,3,0.8891,0.1537,5,0.4427,0.6876,0.1724,0.2547,0.3402,2,0.78,0,0,FoxO signaling,0
GB-DIA-OCT-18719,LEP,octopus,Octopus vulgaris,diabetes,17,0.4132,0.2348,7,0.2453,0.3797,0.2704,0.586,0.292,2,0.85,0,0,Glycolysis,0
GB-DEA-BAB-14716,SLC26A4,baboon,Papio anubis,deafness,X,0.99,0.3004,4,0.2145,0.7963,0.1595,0.3533,0.4995,3,0.94,0,0,Calcium signaling,0
GB-HEA-SAL-8429,PLN,salamander,Pleurodeles waltl,heart_disease,14,0.6344,0.4197,2,0.4651,0.4387,0.3875,0.2442,0.4162,0,0.9,0,0,Wnt signaling,0
GB-RET-MOU-4917,RPGR,mouse,Mus musculus,retinal_degeneration,2,0.9298,0.2616,7,0.3763,0.7848,0.2755,0.0702,0.6418,1,0.85,0,0,Apoptosis,1
GB-RET-ZEB-5901,ROM1,zebrafish,Danio rerio,retinal_degeneration,17,0.84,0.2521,3,0.2092,0.6249,0.2392,0.1575,0.2825,1,0.88,0,0,PI3K-Akt,0
GB-HEA-SAL-8286,LMNA,salamander,Pleurodeles waltl,heart_disease,8,0.649,0.2446,3,0.3446,0.5061,0.4596,0.2745,0.5666,0,0.9,0,0,cAMP signaling,0
GB-DIA-AXO-17388,PPARG,axolotl,Ambystoma mexicanum,diabetes,X,0.7211,0.3307,4,0.1971,0.6322,0.0581,0.064,0.1781,2,0.95,0,0,Notch signaling,1
GB-RET-AXO-5656,AIPL1,axolotl,Ambystoma mexicanum,retinal_degeneration,14,0.7043,0.3031,4,0.0922,0.5149,0.1878,0.3028,0.2458,2,0.95,0,0,PI3K-Akt,0
GB-DEA-TAR-16127,LHFPL5,tardigrade,Ramazzottius varieornatus,deafness,8,0.4055,0.1449,1,0.0404,0.2463,0.299,0.4912,0.0953,1,0.91,0,0,Hedgehog,0
GB-RET-ZEB-5907,ABCA4,zebrafish,Danio rerio,retinal_degeneration,21,0.7661,0.1888,3,0.3023,0.6148,0.5152,0.315,0.166,0,0.88,0,0,Hedgehog,0
GB-HEA-MOU-7373,ANK2,mouse,Mus musculus,heart_disease,16,0.8565,0.1608,1,0.5065,0.7378,0.375,0.3231,0.4012,3,0.85,0,0,TGF-beta,0
GB-RET-TAR-6721,RHO,tardigrade,Ramazzottius varieornatus,retinal_degeneration,X,0.3743,0.238,3,0.01,0.2691,0.1689,0.359,0.1097,3,0.91,0,0,cAMP signaling,0
GB-DIA-NAK-18060,NEUROD1,naked_mole_rat,Heterocephalus glaber,diabetes,7,0.9146,0.1856,4,0.3999,0.7353,0.1738,0.0473,0.1775,1,0.78,0,0,FoxO signaling,0
GB-ALS-AXO-12686,UBQLN2,axolotl,Ambystoma mexicanum,als,11,0.6739,0.2764,3,0.3669,0.5125,0.2488,0.332,0.315,1,0.95,0,0,Wnt signaling,0
GB-HEA-ZEB-8264,TNNT2,zebrafish,Danio rerio,heart_disease,13,0.7389,0.1669,6,0.1567,0.5149,0.1182,0.049,0.3087,0,0.88,0,0,Autophagy,0
GB-HEA-BAB-7693,MYL3,baboon,Papio anubis,heart_disease,6,0.99,0.2626,8,0.3393,0.7328,0.337,0.324,0.2498,3,0.94,0,0,PI3K-Akt,0
GB-HEA-SAL-8325,PLN,salamander,Pleurodeles waltl,heart_disease,9,0.6637,0.0919,4,0.1058,0.4905,0.2737,0.3878,0.4071,3,0.9,0,0,Hedgehog,0
GB-DIA-OCT-18657,LEP,octopus,Octopus vulgaris,diabetes,3,0.4968,0.2522,2,0.1382,0.4495,0.2851,0.7033,0.2813,3,0.85,0,0,PI3K-Akt,0
GB-ALS-BAB-12265,ANG,baboon,Papio anubis,als,19,0.99,0.2368,3,0.2075,0.7751,0.3172,0.8341,0.365,3,0.94,0,0,Autophagy,0
GB-PAR-TAR-11421,PINK1,tardigrade,Ramazzottius varieornatus,parkinsons,5,0.5687,0.4671,3,0.213,0.481,0.3172,0.1301,0.4751,0,0.91,0,0,Autophagy,0
GB-SPI-PLA-1826,NGF,planaria,Schmidtea mediterranea,spinal_cord_injury,11,0.4902,0.3195,2,0.3303,0.3353,0.2246,0.6083,0.083,0,0.99,0,0,DNA repair,0
GB-ALS-BAB-12329,DCTN1,baboon,Papio anubis,als,2,0.99,0.3021,12,0.3569,0.8121,0.1268,0.3377,0.1736,0,0.94,0,0,Wnt signaling,0
GB-SPI-BAB-0560,NT3,baboon,Papio anubis,spinal_cord_injury,22,0.9865,0.7724,20,0.8949,0.7612,0.6989,0.6114,0.5776,4,0.94,1,1,Calcium signaling,1
GB-MUS-NAK-4107,RAPSN,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,13,0.816,0.0944,4,0.1612,0.6171,0.1062,0.3282,0.5059,0,0.78,0,0,NF-kB,0
GB-RET-HOR-5435,ABCA4,horse,Equus caballus,retinal_degeneration,13,0.8671,0.3861,2,0.0889,0.7344,0.2092,0.6992,0.1188,0,0.8,0,0,Glycolysis,0
GB-MUS-TAR-4437,DOK7,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,X,0.417,0.2113,8,0.1622,0.3265,0.4675,0.2793,0.2714,3,0.91,0,0,cAMP signaling,0
GB-PAR-AXO-10382,PRKN,axolotl,Ambystoma mexicanum,parkinsons,5,0.7639,0.135,5,0.1398,0.5596,0.1427,0.3353,0.5365,1,0.95,0,0,DNA repair,0
GB-MUS-TAR-4406,LARGE1,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,20,0.3683,0.1251,2,0.3414,0.2375,0.0747,0.5214,0.5554,2,0.91,0,0,Hippo signaling,0
GB-DIA-PLA-18303,KLF11,planaria,Schmidtea mediterranea,diabetes,14,0.4607,0.0874,5,0.1639,0.2916,0.1501,0.4087,0.1741,2,0.99,0,0,NF-kB,0
GB-PAR-BAB-9917,HTRA2,baboon,Papio anubis,parkinsons,15,0.99,0.9671,22,0.5033,0.7467,0.9677,0.7252,0.8688,4,0.94,1,0,Oxidative phosphorylation,1
GB-DIA-SAL-17791,LEP,salamander,Pleurodeles waltl,diabetes,6,0.7314,0.2894,2,0.4159,0.56,0.2325,0.076,0.2214,3,0.9,0,0,mTOR,0
GB-DEA-AXO-15096,MYO7A,axolotl,Ambystoma mexicanum,deafness,18,0.6952,0.3233,1,0.068,0.5413,0.236,0.4999,0.4188,0,0.95,0,0,MAPK signaling,0
GB-MUS-SHE-2817,SGCA,sheep,Ovis aries,muscular_dystrophy,15,0.9239,0.4248,1,0.3696,0.7539,0.2381,0.4526,0.4044,2,0.82,0,0,MAPK signaling,0
GB-DIA-MOU-16724,LEPR,mouse,Mus musculus,diabetes,Y,0.99,0.1235,1,0.2993,0.7313,0.1744,0.1089,0.2776,2,0.85,0,0,Wnt signaling,0
GB-RET-ZEB-5782,RPE65,zebrafish,Danio rerio,retinal_degeneration,15,0.7235,0.7729,18,0.5714,0.5413,0.7907,0.7367,0.5642,3,0.88,1,0,PI3K-Akt,1
GB-DEA-TAR-16163,GJB2,tardigrade,Ramazzottius varieornatus,deafness,17,0.4511,0.1201,2,0.4622,0.3643,0.0445,0.2669,0.2692,3,0.91,0,0,Glycolysis,1
GB-PAR-MOU-9715,SNCA,mouse,Mus musculus,parkinsons,21,0.9332,0.1442,6,0.1417,0.7273,0.047,0.2917,0.5356,2,0.85,0,0,Apoptosis,0
GB-PAR-SAL-10699,PRKN,salamander,Pleurodeles waltl,parkinsons,21,0.6936,0.328,2,0.3689,0.556,0.2521,0.5995,0.1794,3,0.9,0,0,mTOR,1
GB-DIA-PLA-18183,NEUROD1,planaria,Schmidtea mediterranea,diabetes,7,0.4033,0.2252,7,0.215,0.3717,0.2917,0.3853,0.4317,1,0.99,0,0,PI3K-Akt,0
GB-RET-MOU-4895,RHO,mouse,Mus musculus,retinal_degeneration,12,0.8497,0.1821,2,0.2458,0.7151,0.1771,0.5282,0.537,0,0.85,0,0,Apoptosis,1
GB-DIA-AXO-17311,NEUROD1,axolotl,Ambystoma mexicanum,diabetes,15,0.7375,0.2446,8,0.4218,0.6417,0.0639,0.6609,0.2301,3,0.95,0,0,NF-kB,0
GB-SPI-PIG-0148,NGF,pig,Sus scrofa,spinal_cord_injury,12,0.8404,0.3453,4,0.2402,0.6537,0.1321,0.2358,0.1998,0,0.84,0,0,Glycolysis,0
GB-DIA-MOU-16669,TCF7L2,mouse,Mus musculus,diabetes,22,0.9398,0.4112,2,0.3369,0.6444,0.3297,0.7632,0.3607,1,0.85,0,0,PI3K-Akt,1
GB-HEA-GEC-8555,ACTC1,gecko,Gekko gecko,heart_disease,16,0.5774,0.3972,4,0.2194,0.4672,0.1947,0.348,0.219,0,0.82,0,0,PI3K-Akt,0
GB-DEA-SAL-15463,TMPRSS3,salamander,Pleurodeles waltl,deafness,21,0.701,0.1785,3,0.0569,0.5683,0.2115,0.5981,0.3745,0,0.9,0,0,DNA repair,0
GB-MUS-TAR-4443,SGCD,tardigrade,Ramazzottius varieornatus,muscular_dystrophy,1,0.3728,0.3936,4,0.0481,0.301,0.1806,0.562,0.0793,0,0.91,0,0,JAK-STAT,0
GB-HEA-SHE-7446,RYR2,sheep,Ovis aries,heart_disease,4,0.955,0.3341,3,0.2151,0.7857,0.1615,0.2686,0.0802,1,0.82,0,0,JAK-STAT,0
